order_line_id,order_id,product_supplier_id,design_id,quantity,discount_id
15511,6590,91,68,2,
15512,6590,54,123,1,
15513,6590,138,100,1,
15514,6591,56,89,3,
15515,6591,197,112,2,
15516,6591,186,23,2,
15517,6591,15,51,1,
15518,6592,88,43,2,
15519,6592,199,82,1,
15520,6592,192,30,3,
15521,6593,48,127,2,
15522,6593,28,24,1,
15523,6593,35,105,4,
15524,6594,21,43,1,
15525,6594,227,117,4,
15526,6594,9,8,5,
15527,6594,13,27,5,
15528,6595,20,37,4,
15529,6595,167,110,2,
15530,6595,163,124,6,
15531,6596,174,94,2,
15532,6596,135,72,2,
15533,6596,143,24,1,
15534,6597,187,88,3,
15535,6597,66,48,1,
15536,6597,85,4,2,
15537,6597,166,50,4,
15538,6598,231,16,3,
15539,6598,111,125,1,
15540,6598,120,140,1,
15541,6599,209,14,2,
15542,6599,25,101,4,
15543,6599,199,45,2,
15544,6600,214,41,4,
15545,6600,33,60,4,
15546,6600,219,116,1,
15547,6600,129,52,2,
15548,6601,176,98,4,
15549,6601,152,109,4,
15550,6601,81,16,3,
15551,6602,119,114,3,
15552,6602,43,7,1,
15553,6602,177,44,1,
15554,6603,67,111,3,
15555,6603,71,132,4,
15556,6603,76,143,3,
15557,6603,15,85,2,
15558,6604,228,100,2,
15559,6604,44,56,1,
15560,6604,213,34,3,
15561,6605,202,83,2,
15562,6605,27,89,1,
15563,6605,54,29,3,
15564,6606,213,39,3,
15565,6606,146,6,5,
15566,6606,70,10,2,
15567,6606,76,138,4,
15568,6607,152,49,2,
15569,6607,142,30,2,
15570,6607,132,59,1,
15571,6608,187,27,1,
15572,6608,125,143,1,
15573,6608,197,46,1,
15574,6609,55,29,2,
15575,6609,227,102,4,
15576,6609,96,79,5,
15577,6609,76,63,1,
15578,6610,191,141,4,
15579,6610,85,143,2,
15580,6610,206,125,4,
15581,6611,182,65,1,
15582,6611,38,36,1,
15583,6611,48,19,4,
15584,6612,54,17,1,
15585,6612,40,29,2,
15586,6612,54,111,4,
15587,6612,28,76,3,
15588,6613,49,58,1,
15589,6613,172,124,3,
15590,6613,48,14,1,
15591,6614,62,63,6,
15592,6614,96,95,4,
15593,6614,199,31,1,
15594,6615,230,113,1,
15595,6615,88,133,1,
15596,6615,28,30,1,
15597,6615,62,139,2,
15598,6616,74,136,2,
15599,6616,74,95,2,
15600,6616,151,98,2,
15601,6617,188,86,4,
15602,6617,199,24,4,
15603,6617,74,19,5,
15604,6618,44,123,6,
15605,6618,3,78,4,
15606,6618,48,33,3,
15607,6618,190,83,2,
15608,6619,74,106,3,
15609,6619,48,33,2,
15610,6619,30,138,4,
15611,6620,48,74,3,
15612,6620,198,8,2,
15613,6620,35,16,3,
15614,6621,230,61,1,
15615,6621,42,120,3,
15616,6621,49,66,4,
15617,6621,179,102,4,
15618,6622,150,84,1,
15619,6622,218,69,3,
15620,6622,35,35,5,
15621,6623,161,129,2,
15622,6623,85,122,4,
15623,6623,167,102,5,
15624,6624,212,65,1,
15625,6624,210,104,1,
15626,6624,35,5,3,
15627,6624,41,43,3,
15628,6625,58,57,4,
15629,6625,53,38,1,
15630,6625,136,110,3,
15631,6626,29,90,1,
15632,6626,43,121,1,
15633,6626,96,36,3,
15634,6627,189,118,3,
15635,6627,228,145,1,
15636,6627,151,4,2,
15637,6627,130,78,4,
15638,6628,44,54,1,
15639,6628,121,73,2,
15640,6628,129,124,1,
15641,6629,203,26,1,
15642,6629,15,47,6,
15643,6629,135,135,2,
15644,6630,158,3,4,
15645,6630,191,11,2,
15646,6630,50,97,2,
15647,6630,76,77,1,
15648,6631,67,11,3,
15649,6631,65,14,1,
15650,6631,82,62,1,
15651,6632,137,138,1,
15652,6632,171,17,4,
15653,6632,128,126,1,
15654,6633,204,92,4,
15655,6633,15,89,1,
15656,6633,57,21,1,
15657,6633,194,97,2,
15658,6634,104,91,3,
15659,6634,200,112,1,
15660,6634,208,38,5,
15661,6635,181,64,4,
15662,6635,176,43,4,
15663,6635,15,82,3,
15664,6636,21,86,4,
15665,6636,190,51,4,
15666,6636,207,71,2,
15667,6636,140,118,1,
15668,6637,62,17,6,
15669,6637,9,35,3,
15670,6637,196,128,1,
15671,6638,152,80,5,
15672,6638,67,99,1,
15673,6638,186,113,1,
15674,6639,71,15,3,
15675,6639,62,9,2,
15676,6639,74,32,3,
15677,6639,18,33,4,
15678,6640,9,13,1,
15679,6640,13,136,4,
15680,6640,20,135,3,
15681,6641,167,51,1,
15682,6641,163,115,4,
15683,6641,174,11,3,
15684,6642,213,83,2,
15685,6642,147,11,6,
15686,6642,25,116,1,
15687,6642,84,57,1,
15688,6643,141,5,3,
15689,6643,202,89,4,
15690,6643,162,98,1,
15691,6644,35,89,4,
15692,6644,199,142,3,
15693,6644,122,121,1,
15694,6645,21,145,3,
15695,6645,81,78,3,
15696,6645,5,37,2,
15697,6645,195,89,3,
15698,6646,3,106,1,
15699,6646,208,41,3,
15700,6646,58,24,5,
15701,6647,79,16,2,
15702,6647,204,56,3,
15703,6647,151,84,2,
15704,6648,5,114,4,
15705,6648,54,7,1,
15706,6648,99,74,1,
15707,6648,194,89,1,
15708,6649,36,74,5,
15709,6649,83,37,4,
15710,6649,28,43,1,
15711,6650,196,70,6,
15712,6650,66,101,3,
15713,6650,217,95,2,
15714,6651,37,42,1,
15715,6651,74,54,5,
15716,6651,109,52,1,
15717,6651,14,12,2,
15718,6652,95,62,1,
15719,6652,8,128,1,
15720,6652,5,32,3,
15721,6653,163,1,4,
15722,6653,121,43,1,
15723,6653,34,23,1,
15724,6654,196,76,1,
15725,6654,134,1,1,
15726,6654,196,100,4,
15727,6654,74,93,1,
15728,6655,150,18,3,
15729,6655,105,47,1,
15730,6655,179,54,4,
15731,6656,164,114,3,
15732,6656,163,86,2,
15733,6656,81,142,4,
15734,6657,202,15,5,
15735,6657,174,122,1,
15736,6657,38,74,2,
15737,6657,202,127,3,
15738,6658,95,69,1,
15739,6658,28,141,4,
15740,6658,96,137,1,
15741,6659,177,6,1,
15742,6659,43,76,2,
15743,6659,142,77,1,
15744,6660,36,96,5,
15745,6660,32,79,4,
15746,6660,40,47,2,
15747,6660,172,55,5,
15748,6661,76,98,3,
15749,6661,135,77,2,
15750,6661,101,108,3,
15751,6662,147,142,1,
15752,6662,186,95,3,
15753,6662,132,133,3,
15754,6663,56,11,1,
15755,6663,162,132,1,
15756,6663,82,5,1,
15757,6663,199,37,2,
15758,6664,52,22,3,
15759,6664,59,107,4,
15760,6664,41,115,1,
15761,6665,228,8,3,
15762,6665,94,140,3,
15763,6665,217,136,4,
15764,6666,42,13,3,
15765,6666,198,49,1,
15766,6666,65,48,4,
15767,6666,43,60,4,
15768,6667,82,63,1,
15769,6667,54,81,4,
15770,6667,37,71,4,
15771,6668,6,114,1,
15772,6668,8,39,2,
15773,6668,96,32,1,
15774,6669,28,52,3,
15775,6669,76,42,3,
15776,6669,72,113,2,
15777,6669,48,47,4,
15778,6670,121,140,1,
15779,6670,33,135,1,
15780,6670,135,108,1,
15781,6671,104,69,2,
15782,6671,224,103,2,
15783,6671,147,89,1,
15784,6672,221,94,1,
15785,6672,59,59,6,
15786,6672,20,61,3,
15787,6672,136,56,3,
15788,6673,119,60,2,
15789,6673,130,84,4,
15790,6673,121,144,2,
15791,6674,200,107,5,
15792,6674,27,32,5,
15793,6674,35,35,3,
15794,6675,169,14,1,
15795,6675,43,140,4,
15796,6675,48,84,2,
15797,6675,166,19,6,
15798,6676,102,66,2,
15799,6676,167,98,4,
15800,6676,54,113,1,
15801,6677,105,49,6,
15802,6677,5,75,2,
15803,6677,159,42,2,
15804,6678,74,68,4,
15805,6678,212,84,5,
15806,6678,43,51,3,
15807,6678,229,22,2,
15808,6679,204,86,3,
15809,6679,219,46,1,
15810,6679,89,52,4,
15811,6680,24,107,3,
15812,6680,192,122,2,
15813,6680,54,16,3,
15814,6681,126,8,3,
15815,6681,22,133,2,
15816,6681,67,96,1,
15817,6681,43,38,2,
15818,6682,9,9,4,
15819,6682,13,89,1,
15820,6682,20,145,4,
15821,6683,167,25,3,
15822,6683,163,64,5,
15823,6683,174,110,1,
15824,6684,2,58,2,
15825,6684,215,9,2,
15826,6684,58,16,5,
15827,6684,111,37,2,
15828,6685,119,8,4,
15829,6685,47,53,1,
15830,6685,22,3,5,
15831,6686,98,62,2,
15832,6686,5,106,4,
15833,6686,49,142,3,
15834,6687,76,140,4,
15835,6687,11,128,1,
15836,6687,193,82,4,
15837,6687,97,77,3,
15838,6688,53,136,1,
15839,6688,28,22,2,
15840,6688,212,54,5,
15841,6689,170,103,2,
15842,6689,36,95,1,
15843,6689,33,6,3,
15844,6690,108,96,2,
15845,6690,3,75,3,
15846,6690,223,141,1,
15847,6690,162,107,2,
15848,6691,217,65,2,
15849,6691,36,118,1,
15850,6691,220,138,2,
15851,6692,193,142,4,
15852,6692,195,122,2,
15853,6692,15,137,2,
15854,6693,96,80,3,
15855,6693,47,133,2,
15856,6693,87,138,1,
15857,6693,164,144,3,
15858,6694,35,104,2,
15859,6694,5,41,1,
15860,6694,157,89,2,
15861,6695,138,128,2,
15862,6695,178,28,2,
15863,6695,79,32,1,
15864,6696,223,32,3,
15865,6696,217,34,1,
15866,6696,74,10,4,
15867,6696,177,116,5,
15868,6697,45,27,4,
15869,6697,138,67,3,
15870,6697,180,100,2,
15871,6698,208,4,3,
15872,6698,28,137,3,
15873,6698,14,14,3,
15874,6699,133,56,1,
15875,6699,163,52,4,
15876,6699,204,116,3,
15877,6699,84,140,3,
15878,6700,76,21,3,
15879,6700,26,30,2,
15880,6700,5,32,2,
15881,6701,208,77,1,
15882,6701,21,99,1,
15883,6701,224,9,6,
15884,6702,14,5,4,
15885,6702,125,1,3,
15886,6702,48,39,4,
15887,6702,130,129,1,
15888,6703,5,39,1,
15889,6703,76,121,5,
15890,6703,53,25,1,
15891,6704,145,108,3,
15892,6704,98,131,2,
15893,6704,34,105,1,
15894,6705,202,8,1,
15895,6705,111,89,1,
15896,6705,13,102,2,
15897,6705,158,104,1,
15898,6706,79,80,1,
15899,6706,136,135,1,
15900,6706,191,29,3,
15901,6707,49,118,3,
15902,6707,76,91,3,
15903,6707,85,85,6,
15904,6708,83,71,1,
15905,6708,43,3,2,
15906,6708,54,67,3,
15907,6708,86,113,4,
15908,6709,191,127,4,
15909,6709,138,17,2,
15910,6709,71,103,6,
15911,6710,193,137,1,
15912,6710,158,7,1,
15913,6710,194,133,3,
15914,6711,86,100,3,
15915,6711,6,9,4,
15916,6711,203,134,3,
15917,6711,116,50,4,
15918,6712,122,16,5,
15919,6712,175,14,1,
15920,6712,67,94,1,
15921,6713,43,133,2,
15922,6713,134,94,1,
15923,6713,142,76,4,
15924,6714,62,17,4,
15925,6714,88,75,1,
15926,6714,93,40,5,
15927,6714,53,100,1,
15928,6715,170,129,2,
15929,6715,80,68,1,
15930,6715,55,40,5,
15931,6716,9,46,1,
15932,6716,13,70,4,
15933,6716,20,129,2,
15934,6717,167,123,1,
15935,6717,163,63,1,
15936,6717,174,39,3,
15937,6717,47,116,2,
15938,6718,28,24,1,
15939,6718,113,130,2,
15940,6718,99,107,5,
15941,6719,49,15,1,
15942,6719,168,9,2,
15943,6719,135,20,2,
15944,6720,2,95,4,
15945,6720,140,7,6,
15946,6720,32,105,2,
15947,6720,224,82,4,
15948,6721,48,121,2,
15949,6721,58,83,3,
15950,6721,47,84,1,
15951,6722,136,137,2,
15952,6722,32,12,2,
15953,6722,44,125,2,
15954,6723,31,22,6,
15955,6723,52,84,1,
15956,6723,112,44,2,
15957,6723,160,102,1,
15958,6724,19,127,3,
15959,6724,46,15,3,
15960,6724,116,108,3,
15961,6725,126,25,3,
15962,6725,144,1,2,
15963,6725,40,79,1,
15964,6726,186,10,4,
15965,6726,46,65,4,
15966,6726,115,92,1,
15967,6726,21,60,3,
15968,6727,67,105,5,
15969,6727,40,107,1,
15970,6727,38,139,2,
15971,6728,53,47,3,
15972,6728,28,9,3,
15973,6728,181,18,5,
15974,6729,137,130,1,
15975,6729,43,27,1,
15976,6729,94,38,5,
15977,6729,122,91,1,
15978,6730,217,41,1,
15979,6730,58,106,2,
15980,6730,43,139,3,
15981,6731,63,67,4,
15982,6731,21,2,6,
15983,6731,50,144,4,
15984,6732,20,57,3,
15985,6732,39,142,2,
15986,6732,20,120,1,
15987,6732,7,9,1,
15988,6733,223,49,2,
15989,6733,209,102,1,
15990,6733,183,54,5,
15991,6734,78,110,4,
15992,6734,28,58,2,
15993,6734,40,43,2,
15994,6735,144,42,3,
15995,6735,179,127,2,
15996,6735,206,30,6,
15997,6735,223,29,3,
15998,6736,106,135,4,
15999,6736,35,130,6,
16000,6736,147,122,6,
16001,6737,30,26,1,
16002,6737,53,122,2,
16003,6737,28,79,1,
16004,6738,38,6,4,
16005,6738,149,64,2,
16006,6738,41,81,1,
16007,6738,209,90,1,
16008,6739,106,30,3,
16009,6739,137,104,2,
16010,6739,43,104,5,
16011,6740,161,76,2,
16012,6740,219,95,2,
16013,6740,13,61,2,
16014,6741,25,8,5,
16015,6741,33,74,3,
16016,6741,188,30,1,
16017,6741,204,132,1,
16018,6742,81,64,4,
16019,6742,98,102,1,
16020,6742,105,83,4,
16021,6743,110,31,1,
16022,6743,112,3,5,
16023,6743,120,94,3,
16024,6744,125,90,1,
16025,6744,130,48,1,
16026,6744,131,13,1,
16027,6744,144,5,3,
16028,6745,151,130,2,
16029,6745,153,20,6,
16030,6745,146,101,1,
16031,6746,21,19,2,
16032,6746,118,24,4,
16033,6746,198,138,3,
16034,6747,127,105,2,
16035,6747,161,123,4,
16036,6747,35,128,1,
16037,6747,194,106,1,
16038,6748,11,32,1,
16039,6748,9,76,3,
16040,6748,13,20,1,
16041,6749,20,130,3,
16042,6749,167,123,4,
16043,6749,163,22,2,
16044,6750,174,129,1,
16045,6750,128,53,5,
16046,6750,203,108,1,
16047,6750,45,18,3,
16048,6751,137,81,1,
16049,6751,136,13,1,
16050,6751,203,105,1,
16051,6752,52,31,1,
16052,6752,35,105,3,
16053,6752,90,12,1,
16054,6753,74,105,2,
16055,6753,85,72,6,
16056,6753,124,122,2,
16057,6753,138,31,1,
16058,6754,53,2,2,
16059,6754,138,128,5,
16060,6754,14,20,4,
16061,6755,211,32,2,
16062,6755,98,107,4,
16063,6755,159,40,1,
16064,6756,85,55,5,
16065,6756,28,107,3,
16066,6756,188,92,4,
16067,6756,173,58,2,
16068,6757,179,133,4,
16069,6757,43,15,1,
16070,6757,192,31,4,
16071,6758,140,71,1,
16072,6758,40,39,1,
16073,6758,63,70,2,
16074,6759,74,30,2,
16075,6759,54,102,3,
16076,6759,53,35,1,
16077,6759,169,136,2,
16078,6760,102,136,3,
16079,6760,53,49,1,
16080,6760,70,97,3,
16081,6761,181,34,2,
16082,6761,174,87,1,
16083,6761,59,127,1,
16084,6762,43,33,1,
16085,6762,100,31,1,
16086,6762,102,86,2,
16087,6762,146,113,6,
16088,6763,125,34,2,
16089,6763,199,50,3,
16090,6763,218,45,4,
16091,6764,190,74,1,
16092,6764,90,89,2,
16093,6764,25,74,1,
16094,6765,53,113,2,
16095,6765,11,2,2,
16096,6765,81,5,3,
16097,6765,201,60,4,
16098,6766,201,140,2,
16099,6766,34,66,3,
16100,6766,96,29,3,
16101,6767,73,2,1,
16102,6767,188,141,4,
16103,6767,54,68,2,
16104,6768,5,59,2,
16105,6768,24,142,1,
16106,6768,225,88,2,
16107,6768,3,56,2,
16108,6769,125,73,4,
16109,6769,111,36,4,
16110,6769,189,96,1,
16111,6770,35,137,1,
16112,6770,83,104,4,
16113,6770,200,69,1,
16114,6771,194,139,1,
16115,6771,54,74,3,
16116,6771,9,108,1,
16117,6771,13,129,1,
16118,6772,20,105,3,
16119,6772,167,69,1,
16120,6772,163,109,4,
16121,6773,174,83,1,
16122,6773,213,55,1,
16123,6773,161,90,2,
16124,6774,178,51,3,
16125,6774,168,71,4,
16126,6774,107,7,2,
16127,6774,95,96,5,
16128,6775,194,12,1,
16129,6775,7,47,2,
16130,6775,87,117,2,
16131,6776,51,73,2,
16132,6776,184,29,1,
16133,6776,35,15,3,
16134,6777,164,46,3,
16135,6777,121,122,3,
16136,6777,5,106,6,
16137,6777,93,99,4,
16138,6778,35,135,1,
16139,6778,105,24,2,
16140,6778,67,44,1,
16141,6779,225,87,2,
16142,6779,54,54,2,
16143,6779,159,112,3,
16144,6780,53,56,2,
16145,6780,54,66,2,
16146,6780,190,31,4,
16147,6780,197,129,3,
16148,6781,48,20,1,
16149,6781,183,47,1,
16150,6781,79,56,1,
16151,6782,228,117,2,
16152,6782,211,139,2,
16153,6782,108,45,2,
16154,6783,57,79,1,
16155,6783,153,2,2,
16156,6783,133,83,1,
16157,6783,18,119,2,
16158,6784,160,138,3,
16159,6784,1,32,4,
16160,6784,63,129,1,
16161,6785,33,72,2,
16162,6785,122,51,1,
16163,6785,35,136,1,
16164,6786,222,1,2,
16165,6786,123,31,2,
16166,6786,14,126,2,
16167,6786,89,21,2,
16168,6787,81,35,2,
16169,6787,216,17,3,
16170,6787,155,126,4,
16171,6788,43,28,1,
16172,6788,53,141,4,
16173,6788,56,116,2,
16174,6789,102,79,3,
16175,6789,173,20,1,
16176,6789,77,109,2,
16177,6789,53,4,2,
16178,6790,52,125,2,
16179,6790,105,56,4,
16180,6790,107,118,4,
16181,6791,104,44,1,
16182,6791,33,5,1,
16183,6791,157,62,4,
16184,6792,157,70,1,
16185,6792,76,68,2,
16186,6792,110,98,1,
16187,6792,74,120,4,
16188,6793,58,25,1,
16189,6793,208,51,4,
16190,6793,137,8,5,
16191,6794,48,51,1,
16192,6794,27,125,2,
16193,6794,90,52,5,
16194,6795,13,45,4,
16195,6795,118,25,4,
16196,6795,55,48,1,
16197,6795,9,112,2,
16198,6796,13,44,2,
16199,6796,20,8,5,
16200,6796,167,110,3,
16201,6797,163,54,2,
16202,6797,174,69,5,
16203,6797,53,73,2,
16204,6798,19,84,2,
16205,6798,112,21,1,
16206,6798,60,18,2,
16207,6798,43,75,3,
16208,6799,156,108,1,
16209,6799,213,106,1,
16210,6799,34,69,1,
16211,6800,108,140,3,
16212,6800,41,7,1,
16213,6800,67,133,1,
16214,6801,33,119,1,
16215,6801,63,101,4,
16216,6801,35,136,3,
16217,6801,29,29,1,
16218,6802,122,67,4,
16219,6802,166,85,1,
16220,6802,51,144,1,
16221,6803,204,103,4,
16222,6803,28,92,3,
16223,6803,150,143,1,
16224,6804,213,55,1,
16225,6804,135,127,1,
16226,6804,87,81,1,
16227,6804,106,66,2,
16228,6805,53,61,4,
16229,6805,118,23,2,
16230,6805,93,80,2,
16231,6806,76,30,6,
16232,6806,228,7,4,
16233,6806,111,124,2,
16234,6807,54,31,2,
16235,6807,67,71,2,
16236,6807,220,110,2,
16237,6807,76,14,4,
16238,6808,54,11,1,
16239,6808,202,52,1,
16240,6808,183,36,2,
16241,6809,43,116,1,
16242,6809,186,62,3,
16243,6809,76,56,1,
16244,6810,127,81,4,
16245,6810,38,132,3,
16246,6810,108,44,2,
16247,6810,215,42,1,
16248,6811,137,125,3,
16249,6811,60,72,4,
16250,6811,32,100,1,
16251,6812,75,141,1,
16252,6812,30,80,1,
16253,6812,53,129,2,
16254,6813,150,102,2,
16255,6813,19,86,1,
16256,6813,178,7,2,
16257,6813,97,81,2,
16258,6814,68,83,2,
16259,6814,5,61,3,
16260,6814,135,43,5,
16261,6815,193,112,2,
16262,6815,49,109,3,
16263,6815,128,33,1,
16264,6816,61,101,1,
16265,6816,6,33,5,
16266,6816,104,88,4,
16267,6816,77,7,3,
16268,6817,17,58,2,
16269,6817,22,116,2,
16270,6817,43,53,5,
16271,6818,26,126,3,
16272,6818,5,51,2,
16273,6818,48,77,3,
16274,6819,9,125,1,
16275,6819,13,11,1,
16276,6819,20,12,1,
16277,6819,167,98,5,
16278,6820,163,128,2,
16279,6820,174,39,2,
16280,6820,209,106,6,
16281,6821,184,70,3,
16282,6821,175,134,1,
16283,6821,129,61,4,
16284,6822,68,112,2,
16285,6822,17,114,1,
16286,6822,87,71,2,
16287,6822,144,57,2,
16288,6823,32,126,1,
16289,6823,6,141,3,
16290,6823,49,26,5,
16291,6824,11,59,4,
16292,6824,184,71,1,
16293,6824,9,121,3,
16294,6825,13,34,3,
16295,6825,20,28,1,
16296,6825,167,92,1,
16297,6825,163,101,2,
16298,6826,174,50,1,
16299,6826,218,97,4,
16300,6826,66,65,3,
16301,6827,58,13,3,
16302,6827,170,68,2,
16303,6827,74,22,5,
16304,6828,159,13,3,
16305,6828,57,104,4,
16306,6828,175,91,1,
16307,6828,67,15,1,
16308,6829,25,121,2,
16309,6829,44,107,1,
16310,6829,151,144,3,
16311,6830,65,39,3,
16312,6830,5,35,2,
16313,6830,123,132,3,
16314,6831,216,82,4,
16315,6831,98,120,1,
16316,6831,186,57,1,
16317,6831,77,23,2,
16318,6832,213,109,3,
16319,6832,91,58,3,
16320,6832,191,120,4,
16321,6833,24,144,1,
16322,6833,21,30,2,
16323,6833,172,26,3,
16324,6834,87,46,2,
16325,6834,24,49,3,
16326,6834,193,73,1,
16327,6834,155,53,3,
16328,6835,187,105,5,
16329,6835,73,76,5,
16330,6835,103,94,1,
16331,6836,52,90,2,
16332,6836,5,56,6,
16333,6836,87,106,2,
16334,6837,96,47,2,
16335,6837,40,65,2,
16336,6837,48,41,3,
16337,6837,52,56,1,
16338,6838,5,21,1,
16339,6838,221,116,2,
16340,6838,189,1,4,
16341,6839,29,140,5,
16342,6839,124,96,2,
16343,6839,25,124,2,
16344,6840,197,142,2,
16345,6840,70,77,3,
16346,6840,41,25,2,
16347,6840,107,64,4,
16348,6841,187,103,3,
16349,6841,191,76,2,
16350,6841,150,64,2,
16351,6842,208,105,1,
16352,6842,163,22,1,
16353,6842,59,7,1,
16354,6843,149,89,2,
16355,6843,23,143,1,
16356,6843,28,60,4,
16357,6843,226,105,4,
16358,6844,146,42,3,
16359,6844,58,137,4,
16360,6844,49,88,6,
16361,6845,198,74,4,
16362,6845,231,39,1,
16363,6845,4,130,4,
16364,6846,44,91,4,
16365,6846,41,106,2,
16366,6846,35,112,3,
16367,6846,134,111,4,
16368,6847,119,113,1,
16369,6847,203,141,4,
16370,6847,172,135,2,
16371,6848,151,88,1,
16372,6848,213,144,6,
16373,6848,122,139,3,
16374,6849,35,64,1,
16375,6849,124,132,4,
16376,6849,185,88,1,
16377,6849,226,38,3,
16378,6850,51,111,2,
16379,6850,73,1,1,
16380,6850,69,95,1,
16381,6851,9,102,3,
16382,6851,13,49,4,
16383,6851,20,121,4,
16384,6852,167,52,1,
16385,6852,163,133,3,
16386,6852,174,124,1,
16387,6852,225,137,3,
16388,6853,227,21,4,
16389,6853,57,1,1,
16390,6853,88,47,4,
16391,6854,58,24,2,
16392,6854,53,113,5,
16393,6854,76,104,5,
16394,6855,220,113,1,
16395,6855,16,122,2,
16396,6855,200,48,3,
16397,6855,109,60,4,
16398,6856,28,124,3,
16399,6856,30,36,1,
16400,6856,43,60,3,
16401,6857,5,71,4,
16402,6857,14,126,2,
16403,6857,59,80,4,
16404,6858,32,107,2,
16405,6858,172,111,5,
16406,6858,198,37,4,
16407,6858,95,66,3,
16408,6859,154,143,4,
16409,6859,133,51,3,
16410,6859,58,3,1,
16411,6860,33,125,1,
16412,6860,15,17,1,
16413,6860,14,91,1,
16414,6861,26,120,1,
16415,6861,178,119,1,
16416,6861,133,78,2,
16417,6861,205,69,4,
16418,6862,184,66,2,
16419,6862,122,104,1,
16420,6862,58,101,2,
16421,6863,37,82,2,
16422,6863,12,81,3,
16423,6863,59,40,3,
16424,6864,225,24,4,
16425,6864,223,141,4,
16426,6864,181,106,1,
16427,6864,202,141,3,
16428,6865,164,36,2,
16429,6865,150,63,2,
16430,6865,88,13,1,
16431,6866,165,104,3,
16432,6866,133,75,2,
16433,6866,145,57,5,
16434,6867,187,64,5,
16435,6867,54,60,1,
16436,6867,228,129,5,
16437,6867,43,16,4,
16438,6868,5,69,1,
16439,6868,169,81,2,
16440,6868,99,52,2,
16441,6869,4,15,1,
16442,6869,76,23,1,
16443,6869,36,84,2,
16444,6870,198,117,5,
16445,6870,90,81,4,
16446,6870,209,63,1,
16447,6870,74,1,4,
16448,6871,64,36,3,
16449,6871,17,65,5,
16450,6871,92,19,3,
16451,6872,36,100,1,
16452,6872,68,122,1,
16453,6872,79,83,1,
16454,6873,57,30,4,
16455,6873,228,141,1,
16456,6873,63,24,1,
16457,6873,67,1,2,
16458,6874,149,59,4,
16459,6874,67,98,2,
16460,6874,138,26,3,
16461,6875,40,117,2,
16462,6875,69,86,3,
16463,6875,5,85,2,
16464,6876,178,14,1,
16465,6876,81,44,5,
16466,6876,60,115,1,
16467,6876,204,11,2,
16468,6877,96,57,1,
16469,6877,34,21,1,
16470,6877,204,137,3,
16471,6878,92,113,1,
16472,6878,183,61,2,
16473,6878,183,63,1,
16474,6879,62,25,1,
16475,6879,77,47,2,
16476,6879,53,86,3,
16477,6879,138,57,2,
16478,6880,169,12,1,
16479,6880,41,83,3,
16480,6880,65,19,1,
16481,6881,75,27,6,
16482,6881,67,55,2,
16483,6881,43,132,4,
16484,6882,74,76,1,
16485,6882,52,51,6,
16486,6882,43,22,3,
16487,6882,9,1,4,
16488,6883,13,47,1,
16489,6883,20,48,2,
16490,6883,167,10,1,
16491,6884,163,8,1,
16492,6884,174,14,3,
16493,6884,126,67,6,
16494,6885,58,1,5,
16495,6885,188,10,5,
16496,6885,221,35,3,
16497,6885,56,97,2,
16498,6886,150,110,4,
16499,6886,43,43,1,
16500,6886,1,34,4,
16501,6887,63,47,3,
16502,6887,11,42,3,
16503,6887,76,58,3,
16504,6888,107,141,2,
16505,6888,101,10,1,
16506,6888,61,128,3,
16507,6888,201,107,4,
16508,6889,56,75,3,
16509,6889,162,131,1,
16510,6889,109,134,2,
16511,6890,16,81,6,
16512,6890,56,85,4,
16513,6890,212,56,1,
16514,6891,54,86,3,
16515,6891,167,37,1,
16516,6891,5,14,4,
16517,6891,96,100,1,
16518,6892,182,103,1,
16519,6892,169,127,3,
16520,6892,78,84,3,
16521,6893,3,129,1,
16522,6893,180,16,4,
16523,6893,53,79,6,
16524,6894,136,144,2,
16525,6894,35,10,1,
16526,6894,208,131,1,
16527,6894,190,115,1,
16528,6895,44,132,1,
16529,6895,110,3,4,
16530,6895,128,102,1,
16531,6896,107,129,5,
16532,6896,187,66,2,
16533,6896,226,6,4,
16534,6897,99,99,3,
16535,6897,35,76,1,
16536,6897,72,61,1,
16537,6897,4,36,3,
16538,6898,72,121,2,
16539,6898,122,119,2,
16540,6898,178,139,3,
16541,6899,8,76,3,
16542,6899,61,57,2,
16543,6899,4,8,2,
16544,6900,9,67,4,
16545,6900,21,113,6,
16546,6900,52,58,3,
16547,6900,92,101,4,
16548,6901,180,41,3,
16549,6901,92,92,1,
16550,6901,130,61,3,
16551,6902,67,123,1,
16552,6902,229,82,2,
16553,6902,176,41,1,
16554,6903,183,22,6,
16555,6903,127,119,2,
16556,6903,168,43,1,
16557,6903,180,123,1,
16558,6904,186,126,1,
16559,6904,59,19,1,
16560,6904,167,85,3,
16561,6905,77,48,2,
16562,6905,74,85,2,
16563,6905,212,50,4,
16564,6906,58,9,2,
16565,6906,33,61,1,
16566,6906,138,142,2,
16567,6906,18,12,3,
16568,6907,82,43,6,
16569,6907,110,142,2,
16570,6907,96,40,1,
16571,6908,199,3,1,
16572,6908,191,36,4,
16573,6908,170,18,1,
16574,6909,111,82,1,
16575,6909,149,114,5,
16576,6909,75,39,2,
16577,6909,73,91,5,
16578,6910,48,141,3,
16579,6910,112,73,1,
16580,6910,137,56,3,
16581,6911,6,132,1,
16582,6911,231,143,1,
16583,6911,109,45,2,
16584,6912,55,38,2,
