order_line_id,delivery_rating,branch_rating,product_rating,customer_service_rating,review_date
12975,5,3,5,4,6/20/2024
12998,5,4,2,5,6/20/2024
13086,5,4,5,1,6/20/2024
13189,5,4,3,5,6/20/2024
13336,4,4,4,2,6/20/2024
12952,5,4,4,3,6/21/2024
12986,4,5,3,4,6/21/2024
13058,5,5,4,3,6/21/2024
13107,5,5,1,5,6/21/2024
13413,5,5,3,2,6/21/2024
13052,3,5,5,5,6/22/2024
13244,4,4,3,4,6/22/2024
13248,5,2,3,5,6/22/2024
13259,5,5,5,5,6/22/2024
13298,3,4,5,5,6/22/2024
13476,5,5,3,5,6/22/2024
13502,5,5,4,4,6/22/2024
13510,5,5,4,4,6/22/2024
12450,4,5,5,5,6/23/2024
12839,4,5,5,5,6/23/2024
13017,4,5,5,3,6/23/2024
13115,5,4,5,4,6/23/2024
13242,5,5,3,5,6/23/2024
13296,5,4,5,3,6/23/2024
13145,5,5,5,5,6/24/2024
13215,5,5,3,4,6/24/2024
13266,5,5,5,5,6/24/2024
13137,5,4,3,5,6/25/2024
13398,5,5,5,5,6/25/2024
13492,5,3,3,3,6/25/2024
13238,3,5,2,5,6/26/2024
13363,5,3,5,4,6/26/2024
13425,4,5,4,5,6/26/2024
13458,5,5,1,4,6/26/2024
13592,2,3,4,4,6/26/2024
13659,4,5,1,3,6/26/2024
13274,4,5,5,5,6/27/2024
13277,5,4,5,5,6/27/2024
13192,3,5,4,5,6/28/2024
13220,4,5,5,5,6/28/2024
13318,4,5,4,4,6/28/2024
13308,3,5,5,5,6/29/2024
13323,5,4,3,4,6/29/2024
13352,5,5,5,4,6/29/2024
13518,5,4,4,5,6/29/2024
13524,3,4,2,5,6/29/2024
13534,5,3,5,5,6/29/2024
13558,4,5,5,5,6/29/2024
13198,5,1,5,3,6/30/2024
13292,4,5,2,4,6/30/2024
13376,4,5,2,4,6/30/2024
13432,5,5,5,5,6/30/2024
13615,4,5,4,5,6/30/2024
13646,5,4,5,4,6/30/2024
13647,4,4,3,5,6/30/2024
13701,4,5,1,5,6/30/2024
13466,2,4,4,2,7/1/2024
13572,5,4,3,5,7/1/2024
13690,5,5,3,5,7/1/2024
13354,3,5,3,4,7/2/2024
13499,3,5,4,4,7/2/2024
13532,3,5,3,5,7/2/2024
13600,4,3,5,5,7/2/2024
13609,5,5,5,5,7/2/2024
13655,5,4,5,4,7/2/2024
13517,4,5,5,5,7/3/2024
13704,3,3,4,5,7/3/2024
13782,5,5,4,5,7/3/2024
13697,5,5,5,5,7/4/2024
13829,4,5,4,5,7/4/2024
13858,5,5,5,3,7/4/2024
13080,5,5,4,5,7/5/2024
13634,5,5,5,5,7/5/2024
13637,5,5,4,5,7/5/2024
13680,5,5,5,5,7/5/2024
13729,3,5,4,5,7/5/2024
13842,4,5,5,5,7/5/2024
13340,5,5,4,4,7/6/2024
13551,4,2,5,5,7/6/2024
13800,5,3,5,5,7/6/2024
13864,5,3,5,5,7/6/2024
13892,4,5,3,3,7/6/2024
13928,5,5,5,5,7/6/2024
13912,5,4,5,5,7/7/2024
13936,3,5,5,5,7/7/2024
13975,4,4,2,5,7/7/2024
14084,5,5,5,5,7/7/2024
13305,2,4,4,5,7/8/2024
13463,5,4,5,5,7/8/2024
13777,1,5,1,4,7/8/2024
14120,4,4,3,5,7/8/2024
13710,1,5,5,3,7/9/2024
13787,5,4,5,5,7/9/2024
13844,2,5,5,3,7/9/2024
13845,5,4,3,5,7/9/2024
13871,2,5,5,5,7/9/2024
14078,5,5,5,5,7/9/2024
13827,5,4,3,5,7/10/2024
13862,4,5,5,5,7/10/2024
13985,4,5,4,5,7/10/2024
14139,4,5,4,4,7/10/2024
13564,2,5,5,5,7/11/2024
13606,4,5,4,5,7/11/2024
13811,5,5,4,5,7/11/2024
13921,1,4,5,5,7/11/2024
14014,5,5,3,5,7/11/2024
14040,5,4,4,5,7/11/2024
14052,5,5,5,5,7/11/2024
14076,4,5,5,3,7/11/2024
14157,4,5,5,5,7/11/2024
13870,5,5,4,5,7/12/2024
13883,5,4,5,2,7/12/2024
13915,4,5,5,5,7/12/2024
14065,4,5,4,4,7/12/2024
14151,5,4,3,4,7/12/2024
13507,5,4,5,4,7/13/2024
13909,5,2,4,5,7/13/2024
14001,2,5,5,5,7/13/2024
14019,5,5,5,4,7/13/2024
14020,5,5,5,5,7/13/2024
14110,5,5,5,4,7/13/2024
14167,3,4,5,5,7/13/2024
14217,5,4,5,5,7/13/2024
13569,4,2,3,5,7/14/2024
13855,4,4,3,2,7/14/2024
14245,5,5,4,5,7/14/2024
14268,5,4,1,5,7/14/2024
13926,4,5,4,5,7/15/2024
14123,2,5,5,5,7/15/2024
14253,4,3,5,5,7/15/2024
13716,5,4,3,5,7/16/2024
13838,4,5,5,4,7/16/2024
13994,4,4,4,4,7/16/2024
13995,5,4,4,5,7/16/2024
13996,4,5,1,3,7/16/2024
14129,4,5,3,5,7/16/2024
14130,5,4,5,3,7/16/2024
14307,4,5,3,5,7/16/2024
13379,5,5,5,3,7/17/2024
14070,3,5,4,3,7/17/2024
14093,5,5,3,5,7/17/2024
14226,5,4,5,5,7/17/2024
14409,4,5,4,4,7/17/2024
13920,5,3,2,5,7/18/2024
14104,5,4,2,5,7/18/2024
14330,5,3,4,4,7/18/2024
13641,5,4,3,5,7/19/2024
14176,5,2,5,3,7/19/2024
14202,5,1,4,5,7/19/2024
14336,3,5,5,5,7/19/2024
14422,5,5,4,5,7/19/2024
14043,5,3,1,3,7/20/2024
14159,2,3,4,2,7/20/2024
14235,5,5,3,5,7/20/2024
14350,3,5,3,5,7/20/2024
14386,5,5,4,4,7/20/2024
13522,5,5,5,4,7/21/2024
14264,5,4,2,1,7/21/2024
14352,5,4,4,3,7/21/2024
14469,5,4,3,4,7/21/2024
14044,5,4,3,4,7/22/2024
14046,3,4,5,5,7/22/2024
14134,4,5,5,4,7/22/2024
14343,5,5,5,5,7/22/2024
14373,5,5,4,5,7/22/2024
14414,5,4,5,5,7/22/2024
13879,5,5,3,4,7/23/2024
14183,5,5,3,5,7/23/2024
14282,5,4,3,5,7/23/2024
14172,5,5,3,5,7/24/2024
14428,2,5,3,5,7/24/2024
14512,4,5,5,5,7/24/2024
14551,4,5,3,4,7/24/2024
14552,5,5,4,4,7/24/2024
14407,4,4,5,5,7/25/2024
14419,5,5,5,5,7/25/2024
14432,5,4,4,5,7/25/2024
14493,5,5,3,1,7/25/2024
14592,3,5,4,5,7/25/2024
14611,5,5,5,4,7/25/2024
14630,4,4,5,5,7/25/2024
14441,5,5,5,5,7/26/2024
14442,4,3,5,5,7/26/2024
14443,5,5,3,2,7/26/2024
14505,5,5,4,5,7/26/2024
14538,4,5,5,5,7/26/2024
14661,4,5,5,3,7/26/2024
14559,5,4,4,5,7/27/2024
14696,5,4,5,5,7/27/2024
14476,5,5,5,3,7/28/2024
14737,4,5,4,5,7/29/2024
14375,5,5,5,5,7/30/2024
14376,4,4,5,5,7/30/2024
14633,4,5,4,5,7/30/2024
14708,3,5,5,5,7/30/2024
14522,3,4,2,4,7/31/2024
14702,4,5,4,5,7/31/2024
14518,4,4,5,3,8/1/2024
14815,4,4,4,3,8/1/2024
14344,4,5,4,4,8/2/2024
14345,2,3,5,3,8/2/2024
14503,3,4,4,5,8/2/2024
14758,3,5,4,5,8/2/2024
14865,5,5,5,5,8/2/2024
15030,2,4,5,5,8/2/2024
14597,5,4,2,5,8/3/2024
14670,4,5,5,4,8/3/2024
14813,4,5,5,5,8/3/2024
15025,5,5,5,2,8/3/2024
14615,5,1,2,5,8/4/2024
14641,5,5,5,5,8/4/2024
14642,4,4,5,5,8/4/2024
14853,4,4,5,4,8/4/2024
14909,2,4,5,3,8/4/2024
14951,5,4,5,4,8/4/2024
14989,4,5,5,5,8/4/2024
14875,5,5,2,5,8/5/2024
14877,4,4,5,5,8/5/2024
14895,5,3,3,5,8/5/2024
14996,4,4,4,5,8/5/2024
15006,1,5,4,5,8/5/2024
15023,4,4,5,4,8/5/2024
14674,5,5,5,5,8/6/2024
14677,4,4,4,5,8/6/2024
14680,5,5,5,5,8/6/2024
14750,5,4,4,4,8/6/2024
14862,5,2,2,5,8/6/2024
14945,3,4,3,5,8/6/2024
14956,3,4,5,5,8/6/2024
14957,5,2,4,5,8/6/2024
14090,5,5,1,4,8/7/2024
14869,2,5,5,5,8/7/2024
14921,4,1,4,4,8/7/2024
14939,5,4,5,4,8/7/2024
15055,5,5,2,3,8/7/2024
14248,3,3,4,4,8/8/2024
14799,4,1,2,4,8/8/2024
14847,5,5,5,5,8/8/2024
14848,5,5,5,5,8/8/2024
14919,5,3,3,5,8/8/2024
14949,5,4,5,5,8/8/2024
15077,3,5,5,5,8/8/2024
15096,5,5,5,5,8/8/2024
15047,4,5,4,5,8/9/2024
14993,3,3,2,5,8/10/2024
15219,5,5,5,5,8/10/2024
14934,5,5,4,4,8/11/2024
14983,5,4,5,5,8/11/2024
15100,5,5,3,5,8/11/2024
15188,5,4,5,5,8/11/2024
14883,4,5,3,5,8/12/2024
15254,5,3,4,5,8/12/2024
14456,5,5,2,4,8/13/2024
15180,4,5,5,5,8/13/2024
15234,5,5,5,5,8/13/2024
15235,3,5,4,4,8/13/2024
15240,4,4,5,5,8/13/2024
14395,5,5,2,5,8/14/2024
14726,5,1,5,4,8/14/2024
15119,4,5,5,5,8/14/2024
15166,4,2,5,4,8/14/2024
15167,2,4,4,5,8/14/2024
15402,2,4,4,5,8/14/2024
14451,5,4,5,3,8/15/2024
15291,4,4,4,5,8/15/2024
15292,5,3,4,5,8/15/2024
14770,4,5,5,5,8/16/2024
15154,3,4,3,3,8/16/2024
15174,2,4,4,4,8/16/2024
15177,4,5,2,5,8/16/2024
15232,3,4,2,5,8/16/2024
15320,2,5,5,5,8/16/2024
15332,5,3,4,5,8/16/2024
15435,4,5,3,4,8/16/2024
14688,4,4,5,5,8/17/2024
14690,5,5,2,5,8/17/2024
15321,4,4,5,5,8/17/2024
15262,5,2,4,4,8/18/2024
15276,5,5,4,5,8/18/2024
15423,5,5,4,5,8/18/2024
15432,5,4,4,5,8/18/2024
15433,5,3,4,5,8/18/2024
15460,4,5,2,4,8/18/2024
15472,5,1,4,5,8/18/2024
15566,3,5,3,4,8/18/2024
15197,2,4,5,5,8/19/2024
15228,2,2,4,3,8/19/2024
15229,3,3,1,5,8/19/2024
15230,5,5,1,5,8/19/2024
15383,4,5,5,2,8/19/2024
15394,4,2,5,5,8/19/2024
15396,5,4,5,5,8/19/2024
15412,3,5,5,5,8/19/2024
15553,4,4,5,5,8/19/2024
15623,5,5,5,5,8/19/2024
15204,5,4,5,1,8/20/2024
15221,5,5,3,5,8/20/2024
15310,5,5,5,4,8/20/2024
15345,5,3,5,4,8/20/2024
15639,4,5,5,5,8/20/2024
15111,2,5,5,4,8/21/2024
15352,4,1,3,5,8/21/2024
15378,4,4,4,5,8/21/2024
15379,4,5,5,2,8/21/2024
15440,5,3,3,4,8/21/2024
15598,5,4,5,1,8/21/2024
15599,2,5,5,4,8/21/2024
15668,4,5,3,5,8/21/2024
15514,4,4,5,3,8/22/2024
15647,5,5,5,5,8/22/2024
15725,5,5,5,4,8/22/2024
15726,3,5,5,2,8/22/2024
15278,5,1,5,5,8/23/2024
15364,5,4,5,5,8/23/2024
15449,4,3,4,4,8/23/2024
15452,5,5,5,5,8/23/2024
15505,4,4,4,2,8/23/2024
15524,3,5,5,4,8/23/2024
15554,1,4,1,4,8/24/2024
15556,3,2,3,4,8/24/2024
15730,3,5,3,5,8/24/2024
15763,5,3,4,5,8/24/2024
15783,4,4,5,5,8/24/2024
15476,5,5,4,5,8/25/2024
15477,5,4,4,5,8/25/2024
15577,5,4,4,5,8/25/2024
15742,4,3,5,4,8/25/2024
15001,3,5,4,5,8/26/2024
15573,4,5,5,2,8/26/2024
15649,3,5,2,4,8/27/2024
15810,5,5,4,5,8/27/2024
15945,5,5,5,5,8/27/2024
15946,5,5,3,5,8/27/2024
15947,5,4,1,5,8/27/2024
15671,5,5,5,5,8/28/2024
15715,4,5,5,3,8/28/2024
15716,3,5,3,5,8/28/2024
15886,4,5,4,5,8/28/2024
15753,5,5,4,5,8/29/2024
15962,4,5,4,5,8/29/2024
15662,5,4,5,5,8/30/2024
15786,5,4,4,3,8/30/2024
15796,5,5,4,5,8/30/2024
15797,4,2,4,5,8/30/2024
15840,5,4,5,4,8/30/2024
15845,5,4,4,3,8/30/2024
15998,4,3,4,4,8/30/2024
16100,5,2,5,5,8/30/2024
15768,3,4,5,3,8/31/2024
15686,5,5,2,5,9/1/2024
15748,5,5,2,2,9/1/2024
15917,3,4,5,5,9/1/2024
15854,5,5,3,5,9/2/2024
15861,3,5,3,5,9/2/2024
15929,3,5,5,4,9/2/2024
15939,4,4,4,5,9/2/2024
15965,4,5,5,5,9/2/2024
16036,4,5,3,3,9/2/2024
15812,4,4,4,5,9/3/2024
15956,4,5,5,4,9/3/2024
16042,4,5,4,5,9/3/2024
15814,5,5,5,5,9/4/2024
15815,5,5,2,4,9/4/2024
15913,4,5,5,5,9/4/2024
16119,4,4,5,3,9/4/2024
16195,5,5,4,5,9/4/2024
16063,5,5,5,5,9/5/2024
16085,5,2,4,5,9/5/2024
16131,5,5,5,5,9/5/2024
16245,5,4,2,5,9/5/2024
16251,3,5,4,5,9/5/2024
16135,5,5,4,5,9/6/2024
16136,4,4,3,5,9/6/2024
16203,4,5,5,3,9/6/2024
16418,5,5,5,4,9/6/2024
16200,5,5,3,4,9/7/2024
16434,5,5,2,5,9/7/2024
16473,5,4,5,5,9/7/2024
16067,3,4,5,5,9/8/2024
16312,5,5,1,5,9/8/2024
16323,4,5,4,5,9/8/2024
16101,5,5,5,4,9/9/2024
16180,4,4,5,5,9/9/2024
16227,5,4,5,4,9/9/2024
16342,4,5,5,5,9/9/2024
16140,5,5,4,5,9/10/2024
16155,3,5,5,5,9/10/2024
16291,4,4,5,5,9/10/2024
16335,5,5,3,5,9/10/2024
16396,5,5,4,5,9/10/2024
16408,5,5,5,5,9/10/2024
16410,5,5,5,4,9/10/2024
16422,5,5,2,4,9/10/2024
16492,4,5,3,5,9/10/2024
16159,4,3,5,5,9/11/2024
16164,5,4,3,4,9/11/2024
16165,5,5,5,5,9/11/2024
16284,4,5,5,4,9/11/2024
16286,5,3,4,5,9/11/2024
16400,5,5,4,4,9/11/2024
16495,5,5,4,4,9/11/2024
16528,4,4,5,5,9/11/2024
16589,4,5,5,5,9/11/2024
16174,5,4,3,5,9/12/2024
16692,5,5,5,5,9/12/2024
15908,3,4,4,3,9/13/2024
16263,5,5,5,5,9/13/2024
16280,5,5,5,5,9/13/2024
16347,3,5,1,3,9/13/2024
16357,4,4,5,5,9/13/2024
16411,4,5,5,4,9/13/2024
16433,3,5,4,4,9/13/2024
16464,1,4,2,5,9/13/2024
16547,5,4,2,5,9/13/2024
16575,3,5,1,5,9/13/2024
16656,5,5,4,5,9/13/2024
16677,5,4,4,3,9/13/2024
15547,5,4,3,5,9/14/2024
16230,3,5,5,4,9/14/2024
16250,5,5,2,5,9/14/2024
16269,5,5,4,5,9/14/2024
16270,5,1,3,4,9/14/2024
15935,4,4,5,5,9/15/2024
15936,5,4,5,4,9/15/2024
16481,4,4,5,5,9/15/2024
16504,5,4,4,5,9/15/2024
16724,5,4,2,5,9/15/2024
16725,2,5,4,5,9/15/2024
16727,5,4,3,5,9/15/2024
16901,4,4,3,2,9/15/2024
16708,4,5,3,4,9/16/2024
16744,2,5,5,5,9/16/2024
16447,5,5,5,5,9/17/2024
16638,5,4,4,5,9/17/2024
16416,2,5,5,5,9/18/2024
16714,5,4,4,4,9/18/2024
16841,5,4,5,5,9/18/2024
16922,5,5,5,5,9/18/2024
16923,4,4,5,5,9/18/2024
16950,5,4,5,5,9/18/2024
16591,4,5,5,3,9/19/2024
16629,2,5,5,5,9/19/2024
16920,5,4,5,4,9/19/2024
16548,3,4,5,3,9/20/2024
16557,5,5,5,5,9/20/2024
16739,4,5,3,5,9/20/2024
16892,5,4,5,5,9/20/2024
16915,5,5,5,4,9/20/2024
16929,5,5,4,5,9/20/2024
17055,3,5,5,5,9/20/2024
16522,4,3,2,5,9/21/2024
16542,4,4,4,5,9/21/2024
16743,5,4,5,4,9/21/2024
16787,5,4,5,4,9/21/2024
16370,3,4,3,5,9/22/2024
16685,5,4,5,4,9/22/2024
16736,4,4,5,4,9/22/2024
16753,5,5,4,4,9/22/2024
16812,5,5,5,3,9/22/2024
16934,4,5,2,5,9/22/2024
16935,5,4,5,5,9/22/2024
16936,5,4,5,4,9/22/2024
16939,5,5,4,3,9/22/2024
17045,3,5,4,5,9/22/2024
17079,5,4,3,5,9/22/2024
17082,3,5,2,5,9/22/2024
17174,5,5,4,4,9/22/2024
17175,5,5,2,5,9/22/2024
16704,4,5,5,5,9/23/2024
16705,5,4,5,5,9/23/2024
16769,5,5,5,5,9/23/2024
16862,5,5,5,5,9/23/2024
16539,4,5,5,5,9/24/2024
16713,5,5,5,5,9/24/2024
16810,4,5,5,4,9/24/2024
16974,3,5,2,5,9/24/2024
17010,4,5,4,5,9/24/2024
17074,2,5,4,5,9/24/2024
17189,5,5,2,5,9/24/2024
17217,5,5,4,5,9/24/2024
16013,5,5,5,5,9/25/2024
16884,5,5,5,5,9/25/2024
16932,5,5,4,5,9/25/2024
16946,3,5,4,4,9/25/2024
17006,4,3,4,5,9/25/2024
17016,2,5,4,5,9/25/2024
17257,5,1,4,5,9/26/2024
16190,5,4,5,4,9/27/2024
17025,5,4,4,5,9/27/2024
17069,5,4,4,4,9/27/2024
17151,5,4,5,5,9/27/2024
17234,5,5,4,4,9/27/2024
17259,3,4,5,5,9/27/2024
17276,4,4,4,5,9/27/2024
17434,5,5,5,4,9/27/2024
16968,5,4,4,5,9/28/2024
17169,5,4,2,5,9/28/2024
17247,4,4,5,5,9/28/2024
17123,5,4,5,4,9/29/2024
17207,5,5,4,5,9/29/2024
17273,5,5,4,5,9/29/2024
17385,5,5,4,1,9/29/2024
17178,5,5,4,5,9/30/2024
17179,3,5,4,4,9/30/2024
17469,4,4,5,3,9/30/2024
17511,5,5,5,5,9/30/2024
17513,3,3,5,5,9/30/2024
16475,5,5,4,2,10/1/2024
16520,4,5,4,5,10/1/2024
17139,4,5,2,5,10/1/2024
17162,5,5,3,5,10/1/2024
17408,5,5,2,5,10/1/2024
17409,5,5,4,4,10/1/2024
17476,5,3,3,5,10/1/2024
17477,2,5,1,5,10/1/2024
17559,3,4,5,5,10/1/2024
16183,5,5,5,1,10/2/2024
17098,4,3,4,5,10/2/2024
17132,2,5,5,5,10/2/2024
17390,5,4,4,4,10/2/2024
17413,4,3,5,5,10/2/2024
17438,2,5,1,3,10/2/2024
17112,5,5,5,5,10/3/2024
17313,5,4,4,5,10/3/2024
17323,5,5,3,5,10/3/2024
17379,4,4,1,5,10/3/2024
17401,4,3,5,5,10/3/2024
17569,5,5,3,5,10/3/2024
16362,5,5,4,4,10/4/2024
17284,5,5,4,4,10/4/2024
17286,5,3,5,5,10/4/2024
17348,4,4,4,2,10/4/2024
17618,4,5,4,4,10/4/2024
17268,5,5,2,5,10/5/2024
17407,5,4,4,3,10/5/2024
17455,5,5,5,5,10/5/2024
17760,4,3,5,4,10/5/2024
17615,4,5,4,5,10/6/2024
17101,5,5,4,5,10/7/2024
17103,5,5,4,3,10/7/2024
17327,4,5,3,5,10/7/2024
17428,5,4,4,5,10/7/2024
17549,4,5,5,5,10/7/2024
17613,5,4,5,5,10/7/2024
17647,4,2,4,5,10/7/2024
17815,5,5,2,5,10/7/2024
16959,5,4,5,3,10/8/2024
16960,4,5,1,5,10/8/2024
17211,3,5,4,5,10/8/2024
17663,4,5,5,5,10/8/2024
17665,4,4,5,4,10/8/2024
17666,4,4,4,5,10/8/2024
17796,4,4,5,5,10/8/2024
17857,3,5,4,5,10/8/2024
17524,5,5,5,4,10/9/2024
17571,5,5,4,2,10/9/2024
17573,4,4,5,3,10/9/2024
17604,5,5,4,4,10/9/2024
17606,5,5,3,5,10/9/2024
17722,2,5,5,5,10/9/2024
17767,4,5,3,4,10/9/2024
17839,4,3,5,5,10/9/2024
17840,5,5,5,5,10/9/2024
17590,5,5,5,5,10/10/2024
17735,5,4,3,5,10/10/2024
17754,4,4,3,5,10/10/2024
17757,5,5,5,4,10/10/2024
17762,5,5,5,5,10/10/2024
17792,3,5,4,5,10/10/2024
17844,4,5,5,5,10/10/2024
17904,4,4,4,5,10/10/2024
17155,4,3,4,4,10/11/2024
17398,4,5,3,5,10/11/2024
17621,5,4,5,5,10/11/2024
17908,5,5,3,4,10/11/2024
17922,5,5,4,5,10/11/2024
17929,5,5,4,5,10/11/2024
17561,5,3,5,5,10/12/2024
17598,5,5,1,5,10/12/2024
17669,3,4,5,5,10/12/2024
17670,4,4,5,5,10/12/2024
17709,4,5,4,5,10/12/2024
17727,5,3,5,5,10/12/2024
17976,5,5,3,4,10/12/2024
18055,5,5,3,5,10/12/2024
18057,5,5,5,5,10/12/2024
17383,4,5,5,4,10/13/2024
17610,2,5,5,4,10/13/2024
17689,5,4,5,4,10/13/2024
17717,3,5,5,5,10/13/2024
17744,1,5,2,4,10/13/2024
17745,3,4,3,4,10/13/2024
17774,4,3,5,5,10/13/2024
17776,4,5,5,5,10/13/2024
17885,5,4,3,5,10/13/2024
17915,5,4,5,5,10/13/2024
17917,4,5,3,5,10/13/2024
17159,5,5,5,5,10/14/2024
17632,5,4,5,5,10/14/2024
17061,5,5,4,5,10/15/2024
17829,5,5,4,5,10/15/2024
17842,5,5,4,5,10/15/2024
18043,3,5,4,4,10/15/2024
18104,4,5,5,5,10/15/2024
17779,4,5,5,5,10/16/2024
17878,4,4,5,5,10/16/2024
18012,5,5,4,5,10/16/2024
18066,4,5,5,3,10/16/2024
18153,5,4,5,5,10/16/2024
17634,4,4,5,5,10/17/2024
17637,2,5,5,5,10/17/2024
17731,4,5,5,4,10/17/2024
17740,5,5,5,4,10/17/2024
17989,4,5,5,5,10/17/2024
18048,5,4,5,5,10/17/2024
18086,4,4,3,4,10/17/2024
18087,4,5,5,5,10/17/2024
18083,5,4,4,4,10/18/2024
18255,4,5,5,5,10/18/2024
18257,4,5,5,5,10/18/2024
17894,4,4,2,5,10/19/2024
17089,5,5,4,5,10/20/2024
17090,5,4,5,3,10/20/2024
18147,5,5,5,4,10/20/2024
18163,5,4,3,5,10/20/2024
18169,5,5,3,5,10/20/2024
17919,5,5,5,5,10/21/2024
18118,5,4,4,5,10/21/2024
18311,2,5,4,5,10/21/2024
18418,4,4,4,5,10/21/2024
18420,4,3,5,5,10/21/2024
18005,5,4,5,3,10/22/2024
18423,5,5,5,4,10/22/2024
18466,5,4,2,5,10/22/2024
18372,5,3,1,5,10/23/2024
18396,4,3,5,5,10/23/2024
17651,4,5,4,5,10/24/2024
17877,4,5,5,3,10/24/2024
18028,5,3,2,5,10/24/2024
18029,4,5,5,5,10/24/2024
18259,5,4,4,5,10/24/2024
18260,5,5,5,5,10/24/2024
18367,4,3,5,5,10/24/2024
17593,3,5,5,5,10/25/2024
18034,4,5,4,5,10/25/2024
18414,4,4,5,4,10/26/2024
18416,2,5,2,5,10/26/2024
18417,4,4,5,5,10/26/2024
18557,5,5,4,5,10/26/2024
18587,5,5,3,4,10/26/2024
17485,1,4,5,5,10/27/2024
18192,3,4,5,5,10/27/2024
18205,4,5,5,5,10/27/2024
18206,5,4,4,4,10/27/2024
18227,5,5,5,5,10/27/2024
18243,5,5,5,5,10/27/2024
18267,3,5,1,5,10/28/2024
18273,4,5,3,5,10/28/2024
18348,5,4,4,5,10/28/2024
18393,5,4,3,3,10/28/2024
18478,4,5,5,4,10/28/2024
18495,4,5,5,5,10/28/2024
18497,5,5,5,4,10/28/2024
18410,5,5,5,2,10/29/2024
18498,4,5,5,5,10/29/2024
18506,5,5,5,5,10/29/2024
18711,5,4,4,5,10/29/2024
17970,5,4,5,5,10/30/2024
18404,4,5,4,3,10/30/2024
18473,5,4,5,4,10/30/2024
18630,4,4,4,5,10/31/2024
18632,4,5,5,5,10/31/2024
18786,4,5,5,4,10/31/2024
18388,4,4,4,3,11/1/2024
18444,4,5,5,5,11/1/2024
18491,5,3,2,4,11/1/2024
18531,5,5,4,4,11/1/2024
18671,4,5,5,4,11/1/2024
18804,5,5,1,5,11/1/2024
18355,4,4,3,5,11/2/2024
18435,5,5,4,1,11/2/2024
18589,5,5,4,4,11/3/2024
18825,5,5,5,4,11/3/2024
18906,5,5,4,5,11/3/2024
18361,3,5,3,5,11/4/2024
18362,3,5,3,5,11/4/2024
18902,5,5,4,5,11/4/2024
18559,1,4,4,3,11/5/2024
18611,5,5,5,5,11/5/2024
18694,4,5,2,5,11/5/2024
18746,5,4,5,5,11/5/2024
18961,4,5,5,3,11/5/2024
18122,5,2,3,5,11/6/2024
18608,1,4,5,3,11/6/2024
18857,3,5,4,5,11/6/2024
18620,3,5,1,5,11/7/2024
18699,5,4,5,5,11/7/2024
18740,4,5,3,3,11/7/2024
18892,2,4,3,4,11/7/2024
18980,4,5,5,4,11/7/2024
18135,5,1,5,5,11/8/2024
18521,5,5,5,5,11/8/2024
18624,4,1,4,5,11/8/2024
18778,4,5,3,4,11/8/2024
18920,2,5,4,5,11/8/2024
18968,5,3,3,5,11/8/2024
18998,3,4,4,5,11/8/2024
18999,4,5,2,4,11/8/2024
19027,5,5,4,5,11/8/2024
19063,4,5,5,4,11/8/2024
18733,2,5,5,5,11/9/2024
18762,5,5,5,5,11/9/2024
18942,1,5,5,5,11/9/2024
19030,4,5,3,5,11/9/2024
19113,5,5,4,5,11/9/2024
18757,5,5,2,5,11/10/2024
18831,2,5,4,5,11/10/2024
19053,4,3,4,5,11/10/2024
19106,4,5,3,4,11/10/2024
18909,4,4,3,5,11/11/2024
18911,5,4,4,5,11/11/2024
19083,3,5,4,4,11/11/2024
19086,4,5,4,4,11/11/2024
18185,4,3,5,5,11/12/2024
19043,5,5,2,5,11/12/2024
19080,5,5,1,5,11/13/2024
19225,3,3,4,4,11/13/2024
18710,5,3,4,5,11/14/2024
18974,5,5,2,5,11/14/2024
19326,2,5,3,4,11/14/2024
18202,4,5,2,4,11/15/2024
19066,3,4,4,5,11/15/2024
19273,2,4,5,4,11/15/2024
19296,3,4,2,5,11/15/2024
19306,5,5,4,3,11/15/2024
19333,5,5,1,4,11/15/2024
19374,5,5,4,5,11/15/2024
19447,4,3,4,4,11/15/2024
18573,3,5,5,4,11/16/2024
19351,4,5,3,5,11/16/2024
19139,5,4,5,5,11/17/2024
19189,2,5,5,3,11/17/2024
19424,4,4,3,5,11/17/2024
19425,5,5,5,4,11/17/2024
19426,3,4,2,5,11/17/2024
19431,4,3,4,5,11/17/2024
19491,4,5,2,4,11/17/2024
19555,5,3,5,4,11/17/2024
19588,2,5,4,5,11/17/2024
19618,4,5,5,5,11/17/2024
18468,3,5,5,5,11/18/2024
19126,5,5,4,3,11/18/2024
19135,5,5,1,4,11/18/2024
19301,5,5,5,5,11/18/2024
19472,5,3,5,5,11/18/2024
19508,4,3,1,5,11/18/2024
19122,4,5,4,4,11/19/2024
19158,3,4,3,5,11/19/2024
19178,5,5,5,5,11/19/2024
19244,5,5,5,5,11/19/2024
19319,5,5,2,5,11/19/2024
19437,4,5,4,5,11/19/2024
19440,2,4,4,3,11/19/2024
19496,4,5,5,5,11/19/2024
19653,4,5,4,5,11/19/2024
19683,4,2,5,5,11/19/2024
19169,3,5,4,5,11/20/2024
19242,5,5,5,5,11/20/2024
19312,4,5,5,5,11/20/2024
19401,5,4,5,5,11/20/2024
19474,4,2,4,5,11/20/2024
19486,5,4,5,5,11/20/2024
19534,4,4,5,5,11/20/2024
19536,5,5,5,4,11/20/2024
19656,4,3,4,5,11/20/2024
