visit_id,customer_id,lead_id,branch_id,visit_date,entring_time,leaving_time,purchased
8873,2065,,100,5/28/2024,13:46,14:03,TRUE
8874,2065,,100,5/28/2024,16:16,16:41,TRUE
8875,2072,,300,5/28/2024,20:15,20:43,FALSE
8876,2077,,200,5/29/2024,8:45,9:25,FALSE
8877,2068,,300,5/29/2024,9:01,9:39,TRUE
8878,2066,,100,5/29/2024,9:18,9:38,TRUE
8879,2066,,200,5/29/2024,9:22,10:15,TRUE
8880,2066,,100,5/29/2024,10:04,10:47,TRUE
8881,2073,,100,5/29/2024,10:30,11:14,FALSE
8882,2067,,100,5/29/2024,10:48,11:17,TRUE
8883,2067,,300,5/29/2024,11:02,11:25,TRUE
8884,2068,,200,5/29/2024,12:38,12:54,TRUE
8885,2068,,100,5/29/2024,13:17,13:44,TRUE
8886,2067,,200,5/29/2024,13:24,13:42,TRUE
8887,2067,,100,5/29/2024,13:59,14:36,TRUE
8888,2068,,300,5/29/2024,14:18,14:45,TRUE
8889,2069,,100,5/29/2024,18:45,19:04,FALSE
8890,2066,,300,5/29/2024,18:51,19:11,TRUE
8891,2067,,200,5/29/2024,18:53,19:27,TRUE
8892,,484,300,5/29/2024,19:05,19:20,FALSE
8893,2067,,300,5/29/2024,20:21,21:02,TRUE
8894,2068,,100,5/29/2024,21:13,21:34,TRUE
8895,2066,,300,5/29/2024,21:46,22:03,TRUE
8896,2070,,300,5/30/2024,8:23,8:49,TRUE
8897,2070,,100,5/30/2024,8:28,8:56,TRUE
8898,2088,,100,5/30/2024,9:30,10:01,FALSE
8899,2069,,100,5/30/2024,12:16,12:51,TRUE
8900,2069,,100,5/30/2024,12:28,12:51,TRUE
8901,,485,300,5/30/2024,12:50,12:57,FALSE
8902,2070,,300,5/30/2024,13:29,14:15,TRUE
8903,2070,,100,5/30/2024,14:04,14:41,TRUE
8904,2069,,100,5/30/2024,14:57,15:27,TRUE
8905,2070,,100,5/30/2024,15:14,15:47,TRUE
8906,2086,,200,5/30/2024,16:45,17:24,FALSE
8907,2070,,300,5/30/2024,17:05,17:41,TRUE
8908,2069,,300,5/30/2024,17:14,17:38,TRUE
8909,2069,,200,5/30/2024,19:22,19:46,TRUE
8910,2069,,200,5/30/2024,19:32,19:57,TRUE
8911,2073,,100,5/31/2024,8:03,8:09,TRUE
8912,2074,,200,5/31/2024,8:19,8:31,TRUE
8913,2074,,300,5/31/2024,8:45,9:19,TRUE
8914,2091,,100,5/31/2024,10:45,11:37,FALSE
8915,2082,,200,5/31/2024,10:45,10:55,FALSE
8916,2072,,300,5/31/2024,10:47,11:21,TRUE
8917,2075,,100,5/31/2024,10:48,11:06,TRUE
8918,2072,,100,5/31/2024,10:50,11:19,TRUE
8919,2074,,200,5/31/2024,11:00,11:31,TRUE
8920,2073,,100,5/31/2024,11:12,11:33,TRUE
8921,2075,,100,5/31/2024,11:44,12:17,TRUE
8922,2073,,300,5/31/2024,11:55,12:21,TRUE
8923,2078,,200,5/31/2024,13:00,13:53,FALSE
8924,2075,,200,5/31/2024,13:40,14:15,TRUE
8925,2075,,200,5/31/2024,14:27,15:10,TRUE
8926,,486,300,5/31/2024,15:30,15:35,FALSE
8927,2090,,200,5/31/2024,16:00,16:52,FALSE
8928,2071,,100,5/31/2024,16:27,17:02,TRUE
8929,2072,,200,5/31/2024,16:29,16:57,TRUE
8930,2076,,300,5/31/2024,16:30,17:01,FALSE
8931,2071,,100,5/31/2024,16:53,17:37,TRUE
8932,2071,,300,5/31/2024,17:42,18:21,TRUE
8933,2072,,300,5/31/2024,17:50,18:14,TRUE
8934,2072,,200,5/31/2024,17:56,18:12,TRUE
8935,2075,,200,5/31/2024,17:56,18:24,TRUE
8936,2074,,200,5/31/2024,18:13,18:38,TRUE
8937,2075,,300,5/31/2024,19:09,19:34,TRUE
8938,2073,,300,5/31/2024,19:27,19:47,TRUE
8939,2073,,200,5/31/2024,20:11,20:45,TRUE
8940,2072,,100,5/31/2024,20:12,20:28,TRUE
8941,2074,,200,5/31/2024,20:22,20:53,TRUE
8942,2071,,200,5/31/2024,21:07,21:39,TRUE
8943,2071,,200,5/31/2024,21:23,22:03,TRUE
8944,2074,,100,5/31/2024,21:23,22:05,TRUE
8945,2076,,300,6/1/2024,8:25,8:44,TRUE
8946,2076,,200,6/1/2024,9:39,10:10,TRUE
8947,2076,,100,6/1/2024,11:32,11:58,TRUE
8948,2077,,200,6/1/2024,12:41,13:15,TRUE
8949,,487,300,6/1/2024,12:56,13:11,FALSE
8950,2077,,100,6/1/2024,13:09,13:47,TRUE
8951,2084,,100,6/1/2024,13:45,14:32,FALSE
8952,2079,,200,6/1/2024,14:00,14:44,FALSE
8953,2076,,200,6/1/2024,15:24,16:05,TRUE
8954,2077,,200,6/1/2024,15:45,16:07,TRUE
8955,2076,,300,6/1/2024,16:29,16:57,TRUE
8956,2089,,100,6/1/2024,17:00,17:31,FALSE
8957,2077,,100,6/1/2024,19:00,19:22,TRUE
8958,2077,,100,6/1/2024,19:04,19:16,TRUE
8959,2077,,200,6/1/2024,19:21,19:47,TRUE
8960,2087,,300,6/1/2024,20:00,20:10,FALSE
8961,2091,,100,6/2/2024,8:15,8:51,FALSE
8962,2080,,200,6/2/2024,8:15,8:49,TRUE
8963,2082,,200,6/2/2024,8:24,9:05,TRUE
8964,2079,,200,6/2/2024,8:52,9:37,TRUE
8965,2079,,200,6/2/2024,8:53,9:31,TRUE
8966,2097,,100,6/2/2024,9:00,9:35,FALSE
8967,2098,,100,6/2/2024,9:00,9:30,FALSE
8968,2081,,100,6/2/2024,10:10,11:03,TRUE
8969,2081,,300,6/2/2024,10:14,10:43,TRUE
8970,2079,,200,6/2/2024,10:19,11:01,TRUE
8971,2081,,200,6/2/2024,10:26,11:04,TRUE
8972,2079,,300,6/2/2024,10:36,10:51,TRUE
8973,2080,,200,6/2/2024,10:58,11:32,TRUE
8974,2094,,300,6/2/2024,11:00,11:56,FALSE
8975,2081,,300,6/2/2024,11:40,12:16,TRUE
8976,2085,,100,6/2/2024,12:00,12:57,FALSE
8977,2080,,200,6/2/2024,12:09,12:28,TRUE
8978,2082,,200,6/2/2024,12:23,12:49,TRUE
8979,2078,,200,6/2/2024,12:31,13:12,TRUE
8980,2080,,200,6/2/2024,13:43,14:31,TRUE
8981,2078,,200,6/2/2024,14:00,14:38,TRUE
8982,,488,300,6/2/2024,14:03,14:10,FALSE
8983,2081,,200,6/2/2024,14:08,14:30,TRUE
8984,2080,,200,6/2/2024,14:48,15:19,TRUE
8985,2078,,300,6/2/2024,16:29,17:00,TRUE
8986,2082,,100,6/2/2024,17:04,17:39,TRUE
8987,2082,,100,6/2/2024,18:07,18:33,TRUE
8988,2083,,100,6/2/2024,19:00,19:18,FALSE
8989,2082,,100,6/2/2024,19:18,19:47,TRUE
8990,2078,,200,6/2/2024,19:40,20:17,TRUE
8991,2082,,200,6/2/2024,19:58,20:31,TRUE
8992,2096,,100,6/2/2024,20:45,21:18,FALSE
8993,2079,,100,6/2/2024,21:12,22:02,TRUE
8994,2078,,300,6/2/2024,21:15,21:27,TRUE
8995,2080,,200,6/2/2024,21:39,22:30,TRUE
8996,2079,,200,6/2/2024,21:49,22:28,TRUE
8997,,489,300,6/3/2024,8:30,8:36,FALSE
8998,2084,,100,6/3/2024,8:33,8:52,TRUE
8999,2084,,100,6/3/2024,9:22,9:58,TRUE
9000,2094,,300,6/3/2024,9:30,9:54,FALSE
9001,2085,,100,6/3/2024,11:19,11:52,TRUE
9002,2086,,200,6/3/2024,11:28,12:04,TRUE
9003,2092,,300,6/3/2024,11:30,12:17,FALSE
9004,2085,,300,6/3/2024,11:41,12:06,TRUE
9005,2085,,200,6/3/2024,11:59,12:16,TRUE
9006,2085,,100,6/3/2024,12:16,12:35,TRUE
9007,2083,,100,6/3/2024,12:54,13:18,TRUE
9008,2086,,300,6/3/2024,13:02,13:37,TRUE
9009,2083,,100,6/3/2024,13:20,13:39,TRUE
9010,2086,,300,6/3/2024,13:33,14:02,TRUE
9011,2084,,100,6/3/2024,13:48,14:22,TRUE
9012,2083,,300,6/3/2024,14:17,14:56,TRUE
9013,2083,,200,6/3/2024,16:02,16:32,TRUE
9014,2083,,100,6/3/2024,16:18,16:55,TRUE
9015,2086,,100,6/3/2024,17:25,17:55,TRUE
9016,2085,,200,6/3/2024,17:47,18:24,TRUE
9017,2084,,300,6/3/2024,18:07,18:32,TRUE
9018,2084,,200,6/3/2024,18:34,19:04,TRUE
9019,2084,,200,6/3/2024,19:42,20:20,TRUE
9020,2085,,200,6/3/2024,20:43,21:10,TRUE
9021,2086,,200,6/3/2024,21:17,22:00,TRUE
9022,2088,,100,6/4/2024,8:27,8:50,TRUE
9023,2089,,100,6/4/2024,9:39,10:07,TRUE
9024,2087,,300,6/4/2024,10:43,11:15,TRUE
9025,2093,,100,6/4/2024,12:15,12:38,FALSE
9026,2088,,200,6/4/2024,13:54,14:18,TRUE
9027,2089,,300,6/4/2024,14:18,14:48,TRUE
9028,2087,,100,6/4/2024,14:54,15:20,TRUE
9029,2088,,300,6/4/2024,15:03,15:38,TRUE
9030,,490,300,6/4/2024,15:56,16:14,FALSE
9031,2089,,200,6/4/2024,16:08,16:50,TRUE
9032,2089,,100,6/4/2024,16:26,17:06,TRUE
9033,2087,,100,6/4/2024,16:33,17:03,TRUE
9034,2089,,100,6/4/2024,16:42,17:06,TRUE
9035,2089,,300,6/4/2024,17:43,17:56,TRUE
9036,2088,,300,6/4/2024,18:24,18:48,TRUE
9037,2087,,300,6/4/2024,18:54,19:17,TRUE
9038,2087,,300,6/4/2024,19:34,20:01,TRUE
9039,2091,,100,6/4/2024,19:45,20:41,FALSE
9040,2088,,100,6/4/2024,21:05,21:41,TRUE
9041,2087,,300,6/4/2024,21:19,21:44,TRUE
9042,2094,,300,6/5/2024,10:15,10:32,FALSE
9043,2097,,100,6/5/2024,11:15,11:59,FALSE
9044,2090,,200,6/5/2024,11:34,12:07,TRUE
9045,2090,,300,6/5/2024,13:15,13:45,TRUE
9046,2097,,100,6/5/2024,13:15,14:07,FALSE
9047,,491,300,6/5/2024,16:28,16:41,FALSE
9048,2090,,300,6/5/2024,18:24,18:59,TRUE
9049,2090,,300,6/5/2024,18:26,19:02,TRUE
9050,2090,,200,6/5/2024,18:27,19:01,TRUE
9051,2090,,100,6/5/2024,21:32,22:03,TRUE
9052,2091,,100,6/6/2024,8:12,8:45,TRUE
9053,2091,,200,6/6/2024,12:41,12:51,TRUE
9054,2091,,200,6/6/2024,15:26,16:07,TRUE
9055,2091,,300,6/6/2024,16:20,16:52,TRUE
9056,2091,,300,6/6/2024,19:40,20:00,TRUE
9057,2093,,100,6/7/2024,9:52,10:12,TRUE
9058,2092,,300,6/7/2024,11:28,12:17,TRUE
9059,2093,,200,6/7/2024,12:28,12:51,TRUE
9060,2092,,200,6/7/2024,13:30,13:58,TRUE
9061,2092,,300,6/7/2024,13:44,14:22,TRUE
9062,2095,,200,6/7/2024,14:00,14:23,FALSE
9063,2092,,200,6/7/2024,14:02,14:27,TRUE
9064,2093,,300,6/7/2024,14:09,14:37,TRUE
9065,2093,,300,6/7/2024,16:32,17:09,TRUE
9066,2093,,200,6/7/2024,17:18,17:41,TRUE
9067,2092,,100,6/7/2024,17:19,17:57,TRUE
9068,,492,300,6/7/2024,19:19,19:33,FALSE
9069,2092,,100,6/7/2024,20:12,20:38,TRUE
9070,2095,,200,6/8/2024,8:12,8:27,TRUE
9071,2095,,200,6/8/2024,8:25,9:18,TRUE
9072,2098,,100,6/8/2024,8:25,9:03,TRUE
9073,2095,,200,6/8/2024,8:26,9:11,TRUE
9074,2104,,300,6/8/2024,8:30,9:12,FALSE
9075,,493,300,6/8/2024,10:13,10:27,FALSE
9076,2094,,300,6/8/2024,10:45,11:07,TRUE
9077,2099,,200,6/8/2024,11:30,11:48,FALSE
9078,2096,,100,6/8/2024,11:58,12:30,TRUE
9079,2094,,200,6/8/2024,12:14,12:46,TRUE
9080,2098,,200,6/8/2024,12:38,12:57,TRUE
9081,2105,,300,6/8/2024,12:45,13:29,FALSE
9082,2098,,200,6/8/2024,13:00,13:35,TRUE
9083,2111,,300,6/8/2024,13:15,13:36,FALSE
9084,2095,,100,6/8/2024,13:37,14:12,TRUE
9085,2098,,200,6/8/2024,14:14,14:58,TRUE
9086,2097,,100,6/8/2024,14:59,15:26,TRUE
9087,2097,,100,6/8/2024,17:28,17:41,TRUE
9088,2094,,300,6/8/2024,17:30,18:06,TRUE
9089,2099,,200,6/8/2024,18:00,18:47,FALSE
9090,2095,,300,6/8/2024,18:49,19:29,TRUE
9091,2097,,100,6/8/2024,19:00,19:21,TRUE
9092,2094,,200,6/8/2024,19:13,19:25,TRUE
9093,2095,,200,6/8/2024,19:18,19:53,TRUE
9094,2097,,200,6/8/2024,19:36,20:02,TRUE
9095,2098,,100,6/8/2024,19:43,20:24,TRUE
9096,2094,,300,6/8/2024,19:45,20:15,TRUE
9097,2094,,300,6/8/2024,19:45,20:06,TRUE
9098,2096,,100,6/8/2024,19:50,20:11,TRUE
9099,2097,,300,6/8/2024,20:19,20:47,TRUE
9100,2096,,300,6/8/2024,20:29,20:57,TRUE
9101,2096,,200,6/8/2024,20:48,21:16,TRUE
9102,2096,,300,6/8/2024,20:54,21:13,TRUE
9103,2097,,100,6/8/2024,21:31,22:10,TRUE
9104,2099,,200,6/9/2024,8:36,9:10,TRUE
9105,2110,,200,6/9/2024,9:30,10:20,FALSE
9106,,494,300,6/9/2024,10:07,10:14,FALSE
9107,2099,,300,6/9/2024,10:26,11:01,TRUE
9108,2102,,300,6/9/2024,10:45,11:37,FALSE
9109,2099,,300,6/9/2024,14:27,15:04,TRUE
9110,2099,,200,6/9/2024,15:16,15:57,TRUE
9111,2100,,300,6/9/2024,15:45,16:07,FALSE
9112,2099,,100,6/9/2024,17:14,17:56,TRUE
9113,2099,,300,6/9/2024,21:24,21:59,TRUE
9114,2103,,300,6/10/2024,11:30,11:44,FALSE
9115,2107,,200,6/10/2024,13:45,14:41,FALSE
9116,2101,,100,6/10/2024,14:45,15:39,FALSE
9117,,495,300,6/10/2024,20:26,20:42,FALSE
9118,2101,,100,6/11/2024,9:21,9:52,TRUE
9119,2101,,100,6/11/2024,10:49,11:20,TRUE
9120,2100,,300,6/11/2024,10:55,11:42,TRUE
9121,2101,,100,6/11/2024,11:25,12:06,TRUE
9122,2106,,300,6/11/2024,12:00,12:32,FALSE
9123,2100,,200,6/11/2024,14:33,14:59,TRUE
9124,2100,,300,6/11/2024,14:40,15:01,TRUE
9125,2100,,200,6/11/2024,14:45,15:28,TRUE
9126,2100,,100,6/11/2024,15:08,15:49,TRUE
9127,2100,,200,6/11/2024,15:37,16:01,TRUE
9128,,496,300,6/11/2024,18:09,18:29,FALSE
9129,2101,,200,6/11/2024,20:54,21:18,TRUE
9130,2101,,100,6/11/2024,21:46,22:10,TRUE
9131,,497,300,6/12/2024,8:36,8:45,FALSE
9132,2102,,300,6/12/2024,9:11,9:50,TRUE
9133,2115,,200,6/12/2024,10:30,11:03,FALSE
9134,2115,,200,6/12/2024,11:00,11:24,FALSE
9135,2108,,200,6/12/2024,11:45,12:16,FALSE
9136,2102,,100,6/12/2024,14:50,15:40,TRUE
9137,2102,,300,6/12/2024,15:41,16:09,TRUE
9138,2113,,300,6/12/2024,16:45,17:40,FALSE
9139,2102,,200,6/12/2024,16:49,17:07,TRUE
9140,2102,,200,6/12/2024,19:40,20:06,TRUE
9141,2102,,100,6/12/2024,21:19,21:58,TRUE
9142,2103,,300,6/13/2024,8:22,8:50,TRUE
9143,2103,,100,6/13/2024,11:59,12:15,TRUE
9144,2103,,100,6/13/2024,13:48,14:22,TRUE
9145,,498,300,6/13/2024,15:39,15:53,FALSE
9146,2111,,300,6/13/2024,18:15,18:35,FALSE
9147,2103,,300,6/13/2024,18:25,19:00,TRUE
9148,2112,,100,6/13/2024,18:45,19:35,FALSE
9149,2103,,300,6/13/2024,20:50,21:17,TRUE
9150,2104,,300,6/14/2024,9:23,9:45,TRUE
9151,2105,,300,6/14/2024,9:28,10:15,TRUE
9152,2106,,300,6/14/2024,10:12,10:27,TRUE
9153,,499,300,6/14/2024,10:25,10:40,FALSE
9154,2109,,300,6/14/2024,11:15,12:12,FALSE
9155,2104,,300,6/14/2024,11:35,11:52,TRUE
9156,2106,,100,6/14/2024,11:40,12:05,TRUE
9157,2120,,300,6/14/2024,12:15,12:27,FALSE
9158,2106,,200,6/14/2024,12:16,12:41,TRUE
9159,2106,,300,6/14/2024,13:37,14:10,TRUE
9160,2104,,100,6/14/2024,13:47,14:18,TRUE
9161,2105,,100,6/14/2024,13:53,14:18,TRUE
9162,2104,,300,6/14/2024,14:03,14:39,TRUE
9163,2116,,300,6/14/2024,15:15,15:47,FALSE
9164,2105,,100,6/14/2024,15:47,16:29,TRUE
9165,2105,,300,6/14/2024,16:02,16:24,TRUE
9166,2104,,100,6/14/2024,18:53,19:29,TRUE
9167,2104,,100,6/14/2024,20:46,21:19,TRUE
9168,2105,,100,6/14/2024,20:47,21:20,TRUE
9169,2105,,100,6/14/2024,21:22,22:08,TRUE
9170,2106,,300,6/14/2024,21:50,22:29,TRUE
9171,2108,,200,6/15/2024,8:22,8:58,TRUE
9172,2110,,200,6/15/2024,9:05,9:59,TRUE
9173,2109,,300,6/15/2024,9:14,9:51,TRUE
9174,2113,,300,6/15/2024,10:30,11:17,FALSE
9175,2107,,200,6/15/2024,11:57,12:30,TRUE
9176,2108,,100,6/15/2024,12:06,12:33,TRUE
9177,2110,,200,6/15/2024,12:28,12:57,TRUE
9178,2108,,300,6/15/2024,13:50,14:25,TRUE
9179,2108,,300,6/15/2024,14:43,15:25,TRUE
9180,2107,,300,6/15/2024,14:53,15:48,TRUE
9181,2111,,300,6/15/2024,14:54,15:29,TRUE
9182,2110,,200,6/15/2024,15:00,15:16,TRUE
9183,,500,300,6/15/2024,15:04,15:23,FALSE
9184,2111,,200,6/15/2024,15:10,15:31,TRUE
9185,2109,,200,6/15/2024,16:01,16:28,TRUE
9186,2107,,200,6/15/2024,16:11,16:56,TRUE
9187,2107,,100,6/15/2024,16:16,16:27,TRUE
9188,2111,,300,6/15/2024,16:45,17:18,TRUE
9189,2109,,100,6/15/2024,17:04,17:45,TRUE
9190,2110,,100,6/15/2024,18:12,18:46,TRUE
9191,2109,,200,6/15/2024,18:29,18:52,TRUE
9192,2113,,300,6/15/2024,19:15,19:27,FALSE
9193,2108,,300,6/15/2024,20:04,20:49,TRUE
9194,2111,,300,6/15/2024,20:05,20:34,TRUE
9195,2107,,200,6/15/2024,20:18,20:57,TRUE
9196,2110,,100,6/15/2024,20:38,21:11,TRUE
9197,2109,,200,6/15/2024,20:47,21:25,TRUE
9198,2109,,200,6/15/2024,21:00,21:39,TRUE
9199,2110,,300,6/15/2024,21:17,21:59,TRUE
9200,2111,,300,6/15/2024,21:27,21:56,TRUE
9201,2107,,200,6/15/2024,21:27,21:43,TRUE
9202,2120,,300,6/16/2024,9:45,10:15,FALSE
9203,2121,,200,6/16/2024,14:30,14:47,FALSE
9204,,501,300,6/16/2024,15:08,15:25,FALSE
9205,2124,,300,6/17/2024,8:00,8:54,FALSE
9206,2113,,300,6/17/2024,8:45,9:15,TRUE
9207,2113,,100,6/17/2024,9:51,10:40,TRUE
9208,2113,,200,6/17/2024,10:44,11:18,TRUE
9209,2114,,300,6/17/2024,10:45,11:20,FALSE
9210,2113,,200,6/17/2024,11:18,11:41,TRUE
9211,2112,,100,6/17/2024,11:38,12:13,TRUE
9212,,502,300,6/17/2024,12:32,12:42,FALSE
9213,2112,,100,6/17/2024,13:19,13:51,TRUE
9214,2112,,200,6/17/2024,14:15,14:38,TRUE
9215,2112,,300,6/17/2024,15:47,16:15,TRUE
9216,2118,,200,6/17/2024,17:30,18:20,FALSE
9217,2112,,100,6/17/2024,18:06,18:49,TRUE
9218,2113,,200,6/17/2024,18:12,18:32,TRUE
9219,2119,,200,6/17/2024,18:30,18:48,FALSE
9220,2112,,300,6/17/2024,21:04,21:16,TRUE
9221,2117,,200,6/18/2024,8:45,9:24,FALSE
9222,2114,,300,6/18/2024,11:29,12:06,TRUE
9223,2114,,200,6/18/2024,11:37,11:47,TRUE
9224,2114,,200,6/18/2024,12:48,13:33,TRUE
9225,2114,,100,6/18/2024,15:11,15:58,TRUE
9226,2129,,200,6/18/2024,18:15,18:25,FALSE
9227,2114,,100,6/18/2024,18:26,19:17,TRUE
9228,2114,,100,6/18/2024,18:33,18:53,TRUE
9229,,503,300,6/18/2024,19:10,19:27,FALSE
9230,2116,,300,6/19/2024,8:01,8:15,TRUE
9231,,504,300,6/19/2024,8:24,8:31,FALSE
9232,2128,,300,6/19/2024,9:15,9:54,FALSE
9233,2123,,200,6/19/2024,12:00,12:32,FALSE
9234,2115,,200,6/19/2024,12:51,13:03,TRUE
9235,2115,,100,6/19/2024,12:55,13:00,TRUE
9236,2115,,300,6/19/2024,14:10,14:34,TRUE
9237,2115,,300,6/19/2024,14:20,14:52,TRUE
9238,2116,,200,6/19/2024,14:28,15:01,TRUE
9239,2115,,300,6/19/2024,15:10,15:47,TRUE
9240,2116,,200,6/19/2024,15:28,16:03,TRUE
9241,2122,,300,6/19/2024,16:00,16:28,FALSE
9242,2116,,200,6/19/2024,18:45,18:57,TRUE
9243,2130,,200,6/19/2024,19:15,19:35,FALSE
9244,2115,,200,6/19/2024,19:40,20:04,TRUE
9245,2116,,300,6/19/2024,19:49,20:24,TRUE
9246,2118,,200,6/20/2024,8:43,9:16,TRUE
9247,2119,,200,6/20/2024,8:54,9:27,TRUE
9248,2117,,200,6/20/2024,9:04,9:43,TRUE
9249,2119,,300,6/20/2024,9:25,9:44,TRUE
9250,,505,300,6/20/2024,11:56,12:11,FALSE
9251,2118,,200,6/20/2024,12:10,12:53,TRUE
9252,2118,,200,6/20/2024,12:16,12:27,TRUE
9253,2119,,300,6/20/2024,12:30,12:58,TRUE
9254,2117,,100,6/20/2024,12:39,12:52,TRUE
9255,2117,,100,6/20/2024,13:22,13:31,TRUE
9256,2119,,300,6/20/2024,14:23,15:12,TRUE
9257,2118,,100,6/20/2024,14:45,15:07,TRUE
9258,2117,,100,6/20/2024,15:02,15:26,TRUE
9259,2117,,300,6/20/2024,16:09,16:37,TRUE
9260,2118,,200,6/20/2024,16:25,17:06,TRUE
9261,2119,,100,6/20/2024,17:49,18:09,TRUE
9262,2119,,200,6/20/2024,18:43,18:57,TRUE
9263,2124,,300,6/20/2024,19:00,19:30,FALSE
9264,2117,,300,6/20/2024,20:12,20:34,TRUE
9265,2133,,300,6/20/2024,20:15,21:01,FALSE
9266,2125,,100,6/21/2024,9:45,10:09,FALSE
9267,2120,,300,6/21/2024,11:07,11:46,TRUE
9268,2120,,300,6/21/2024,11:29,12:03,TRUE
9269,2131,,200,6/21/2024,12:30,13:24,FALSE
9270,2120,,300,6/21/2024,14:20,15:01,TRUE
9271,2125,,100,6/21/2024,14:30,15:07,FALSE
9272,2126,,300,6/21/2024,15:15,15:36,FALSE
9273,2121,,200,6/21/2024,16:22,16:36,TRUE
9274,2120,,200,6/21/2024,16:24,16:47,TRUE
9275,2121,,100,6/21/2024,16:27,17:15,TRUE
9276,,506,300,6/21/2024,17:56,18:11,FALSE
9277,2121,,100,6/21/2024,18:01,18:34,TRUE
9278,2120,,200,6/21/2024,18:08,18:47,TRUE
9279,2121,,100,6/21/2024,20:19,20:33,TRUE
9280,2120,,200,6/21/2024,21:07,21:28,TRUE
9281,2121,,200,6/21/2024,21:37,21:53,TRUE
9282,2134,,200,6/22/2024,8:30,9:25,FALSE
9283,,507,300,6/22/2024,8:53,9:03,FALSE
9284,2123,,200,6/22/2024,9:23,10:07,TRUE
9285,2127,,200,6/22/2024,9:30,10:16,FALSE
9286,2122,,300,6/22/2024,11:40,11:57,TRUE
9287,2122,,200,6/22/2024,13:56,14:22,TRUE
9288,2123,,300,6/22/2024,14:34,14:55,TRUE
9289,2136,,200,6/22/2024,14:45,14:55,FALSE
9290,2122,,200,6/22/2024,15:56,16:09,TRUE
9291,2122,,200,6/22/2024,16:02,16:31,TRUE
9292,2123,,300,6/22/2024,16:09,16:41,TRUE
9293,2123,,100,6/22/2024,16:43,17:24,TRUE
9294,2122,,300,6/22/2024,17:33,18:21,TRUE
9295,2122,,100,6/22/2024,19:49,20:11,TRUE
9296,2123,,100,6/22/2024,21:43,22:21,TRUE
9297,2125,,100,6/23/2024,8:01,8:49,TRUE
9298,2127,,200,6/23/2024,8:59,9:41,TRUE
9299,2124,,300,6/23/2024,9:25,9:55,TRUE
9300,2124,,300,6/23/2024,9:35,10:01,TRUE
9301,2126,,300,6/23/2024,12:47,13:14,TRUE
9302,2127,,300,6/23/2024,12:52,13:26,TRUE
9303,2125,,200,6/23/2024,13:05,13:22,TRUE
9304,2126,,200,6/23/2024,13:39,14:16,TRUE
9305,2125,,300,6/23/2024,13:41,13:56,TRUE
9306,2126,,200,6/23/2024,13:43,14:10,TRUE
9307,2125,,100,6/23/2024,14:18,14:49,TRUE
9308,2127,,100,6/23/2024,15:12,15:31,TRUE
9309,2127,,300,6/23/2024,15:15,15:57,TRUE
9310,2124,,200,6/23/2024,15:30,15:51,TRUE
9311,2132,,100,6/23/2024,15:30,16:19,FALSE
9312,2124,,100,6/23/2024,15:44,16:30,TRUE
9313,2126,,100,6/23/2024,16:31,17:09,TRUE
9314,2124,,100,6/23/2024,17:28,17:53,TRUE
9315,2124,,200,6/23/2024,18:00,18:27,TRUE
9316,2125,,300,6/23/2024,18:06,18:48,TRUE
9317,,508,300,6/23/2024,18:14,18:24,FALSE
9318,2126,,200,6/23/2024,18:43,19:06,TRUE
9319,2127,,100,6/23/2024,18:55,19:13,TRUE
9320,2125,,300,6/23/2024,20:09,20:40,TRUE
9321,2127,,300,6/23/2024,20:17,20:58,TRUE
9322,2128,,300,6/24/2024,8:43,8:53,TRUE
9323,,509,300,6/24/2024,11:34,11:39,FALSE
9324,2128,,200,6/24/2024,11:57,12:33,TRUE
9325,2128,,200,6/24/2024,14:54,15:34,TRUE
9326,2132,,100,6/24/2024,15:00,15:22,FALSE
9327,2128,,300,6/24/2024,18:15,18:53,TRUE
9328,2128,,100,6/24/2024,20:01,20:36,TRUE
9329,2131,,200,6/25/2024,8:43,9:03,TRUE
9330,2134,,200,6/25/2024,9:30,10:24,FALSE
9331,2130,,200,6/25/2024,9:31,9:58,TRUE
9332,2129,,200,6/25/2024,10:28,11:03,TRUE
9333,,510,300,6/25/2024,10:47,11:01,FALSE
9334,2130,,200,6/25/2024,10:57,11:31,TRUE
9335,2129,,300,6/25/2024,13:42,14:09,TRUE
9336,2130,,300,6/25/2024,13:43,14:14,TRUE
9337,2131,,200,6/25/2024,15:26,15:54,TRUE
9338,2135,,200,6/25/2024,15:30,15:42,FALSE
9339,2129,,300,6/25/2024,17:31,17:52,TRUE
9340,2130,,100,6/25/2024,18:04,18:47,TRUE
9341,2131,,200,6/25/2024,18:46,19:13,TRUE
9342,2131,,200,6/25/2024,19:25,19:50,TRUE
9343,2129,,300,6/25/2024,19:28,20:10,TRUE
9344,2130,,200,6/25/2024,19:48,20:38,TRUE
9345,2130,,200,6/25/2024,20:00,20:43,TRUE
9346,2131,,200,6/25/2024,21:11,21:35,TRUE
9347,2129,,200,6/25/2024,21:17,21:33,TRUE
9348,2129,,200,6/25/2024,21:47,22:06,TRUE
9349,2132,,100,6/26/2024,10:02,10:36,TRUE
9350,2132,,300,6/26/2024,11:56,12:01,TRUE
9351,2132,,100,6/26/2024,14:08,14:33,TRUE
9352,2132,,200,6/26/2024,14:26,14:50,TRUE
9353,2141,,300,6/26/2024,15:00,15:25,FALSE
9354,,511,300,6/26/2024,16:22,16:32,FALSE
